hours,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
127,0,0,0,0.20736109551903828,0,0,0.002617142677012615,0.23396814794486992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056002499880235264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014238795226616788,0.0029030553374772405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.17625693119312866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.671409006278886E-5,0
128,0,70.1216,2.0E-4,0.24,0,0,0.0022072407554666173,0.2347467960346272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05618431013905077,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0017,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.002533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232804232804233E-5,0
129,0,140.2591,0.001,0.24,0,0,0.0022072407554666173,0.2355197018883814,0,0,0,0,0,0,0,0,0,0,0,0.0021333333333333334,0,0,0.05487334290247528,0,0,0,0,0,0,0,0,0,0,7.0E-4,0.0022,0.0018,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0021333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232804232804233E-5,0
130,0,210.5211,0.0021,0.24,0,0,0.04253954910530034,0.2302112825631456,0,0,0,0,4.5864742970738155E-5,0,0,0,0,0,0,0.002057142857142857,0,0,0.09313218266371366,0,0,0,0,0,0,0,0,0,0,0.0013,0.0028,0.0031,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008066666666666666,0.0018666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.465608465608466E-5,0
131,0,210.5211,0.0021,0.24,0,0,0.04267955750193988,0.23096896601718328,0,0,0,0,4.6015695420009764E-5,0,0,0,0,0,0,0.002057142857142857,0,0,0.09343870419104325,0,0,0,0,0,0,0,0,0,0,0.0013,0.0028,0.0031,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008066666666666666,0.0018666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.465608465608466E-5,0
132,0,245.5725,0.0039,0.56,0,0,0.036319143339910064,0.23174435406427385,0,0,0,0,4.5864742970738155E-5,0,0,0,0,0,0,0.002057142857142857,0,0,0.09374753463190064,0,0,0,0,0,0,0,0,0,0,0.0015,0.0043,0.006,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252,0.0017333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.619047619047618E-5,0
133,0,315.7639,0.0055,0.56,0,0.35434597791460226,0.032506636580476055,0.16406413103509201,0,0,0,0,2.2932371485369094E-5,0,0,0,0,0,0,0.002057142857142857,0,0,0.09406858783269383,0,0,0,0,0,0,0,0,0,0,0.0042,0.0051,0.007,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1005291005291005E-4,0
134,0,315.8247,0.0317,0.56,8.4352,0.09323736790187308,1.2771897643597647,0.16090031311723682,0,0,0,0,2.2932371485369094E-5,0,0,0,0,0,0,0.002057142857142857,0,0,0.094389641033487,0,0,0,0,0,0,0,0,0,0,0.0064,0.0109,0.0143,0,5.555555555555556E-5,0,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17596911462893E-4,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0582010582010582E-4,0
135,0,316.86415553499495,0.03180433270373811,0.5618431013811881,8.462962370611098,0.09354423562037847,1.281393318291537,0.16142987667175004,0,0,0,0,2.300784771000492E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09470030117379298,0,0,0,0,0,0,0,0,0,0,0.006421064015901999,0.01093587465208147,0.0143470649105273,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06802314691832434,0.0012039495029818308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19958704080884E-4,0,0,0,0,0,0,0,0,0,0,0,0.18059242544621187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
136,0,1.0E-4,0,0.5636922688743085,8.490816114177965,0.09385211331802305,1.281393318291537,0.16142987667175004,0,0,0,0,2.308357234595263E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09470030117379298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06824702826949712,0.0012079120047751644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.223282699546976E-4,0,0,0,0,0,0,0,0,0,0,0,0.18118680071413867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
137,0,1.0E-4,0,0.5655475224444669,8.518761531431968,0.09416100431890313,1.281393318291537,0.16196118315362232,0,0,0,0,2.3159546210796566E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09501198377505575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06847164647072225,0.0012118875481623714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.247056346680814E-4,0,0,0,0,0,0,0,0,0,0,0,0.1817831322211359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
138,0,1.0E-4,0,0.5674088821224791,8.546798924094254,0.09447091195805549,1.281393318291537,0.16249423829926762,0,0,0,0,2.3235770124811958E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09532469220245246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686970039471593,0.00121587617606663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.270908238889856E-4,0,0,0,0,0,0,0,0,0,0,0,0.1823814264056802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
139,0,1.0E-4,0,0.5692763680050872,8.57492859487901,0.09478183958149337,1.281393318291537,0.16302904786397993,0,0,0,0,2.331224491097376E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09563842983223592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06892310313194966,0.0012198779315523896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294838633698398E-4,0,0,0,0,0,0,0,0,0,0,0,0.18298168972743886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
140,0,1.0E-4,0,0.5711500002551768,8.603150847496732,0.09509379054624259,1.281393318291537,0.16356561762199526,0,0,0,0,2.338897139496555E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09595320005177102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06914994646624276,0.0012238928578258354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.318847789478317E-4,0,0,0,0,0,0,0,0,0,0,0,0.18358392866733964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
141,0,1.0E-4,0,0.5730297991019947,8.631465986657501,0.09540676822037775,1.281393318291537,0.16410395336655423,0,0,0,0,2.3465950405188438E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09626900625957137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06937753639922249,0.001227920998235355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.342935965451854E-4,0,0,0,0,0,0,0,0,0,0,0,0.18418814972764058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
142,0,1.0E-4,0,0.5749157848413673,8.65987431807428,0.09572077598305864,1.281393318291537,0.16464406090996433,0,0,0,0,2.3543182772770007E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09658585186533587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06960587538813365,0.0012319623962720068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.367103421694421E-4,0,0,0,0,0,0,0,0,0,0,0,0.18479435943200037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
143,0,1.0E-4,0,0.5768079778359196,8.688376148466205,0.09603581722456676,1.281393318291537,0.16518594608366297,0,0,0,0,2.362066933157329E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09690374028998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06983496589830841,0.0012360170955699888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3913504191374E-4,0,0,0,0,0,0,0,0,0,0,0,0.18540256432554858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
144,0,1.0E-4,0,0.5787063985152952,8.716971785561904,0.09635189534634185,1.281393318291537,0.16572961473828013,0,0,0,0,2.3698410918205782E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.097222674965701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07006481040319298,0.0012400851399071106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.415677219570963E-4,0,0,0,0,0,0,0,0,0,0,0,0.1860127709749566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
145,0,1.0E-4,0,0.5806110673763767,8.74566153810282,0.09666901376101865,1.281393318291537,0.16627507274370182,0,0,0,0,2.3776408372028458E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09754265933595824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029541138437435,0.001244166573205265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.18662498596850827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
146,0,1.0E-4,0,0.5806110673763767,8.74566153810282,0.09666901376101865,1.281393318291537,0.1668223259891333,0,0,0,0,2.3776408372028458E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09786369685556716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029541138437435,0.001244166573205265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.18662498596850827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
147,0,1.0E-4,0,0.5806110673763767,8.74566153810282,0.09666901376101865,1.281393318291537,0.16737138038316268,0,0,0,0,2.3776408372028458E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09818579099070816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029541138437435,0.001244166573205265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.18662498596850827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
148,0,1.0E-4,0,0.5806110673763767,8.74566153810282,0.09666901376101865,1.281393318291537,0.16792224185382468,0,0,0,0,2.3776408372028458E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09850894521896973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029541138437435,0.001244166573205265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.18662498596850827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
149,0,1.0E-4,0,0.5806110673763767,8.74566153810282,0.09666901376101865,1.281393318291537,0.1684749163486647,0,0,0,0,2.3776408372028458E-5,0,0,0,0,0,0,0.0020639134336830805,0,0,0.09883316302938598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.573840291582761E-5,0,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029541138437435,0.001244166573205265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4400840856469E-4,0,0,0,0,0,0,0,0,0,0,0,0.18662498596850827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0616838650633811E-4,0
